,company_id,assets,nace_4digit,nace_2digit,country,is_biotech,all_bvdid,Description,is_financial
29,969321.0,,6430.0,64.0,129.0,False,FI17377859,"Financial service activities, except insurance and pension funding",True
30,972835.0,43042910.0,6420.0,64.0,60.0,False,SE5565847067,"Financial service activities, except insurance and pension funding",True
31,1003903.0,14020084000.0,6419.0,64.0,161.0,False,FR383451267,"Financial service activities, except insurance and pension funding",True
32,1023959.0,94119.0,7211.0,72.0,26.0,True,BE0547864809,Scientific research and development ,False
33,1045531.0,3833320.0,4120.0,41.0,26.0,False,BE0452606651,Construction of buildings,False
34,1085171.0,13092060000.0,6419.0,64.0,34.0,False,ATFEB43890,"Financial service activities, except insurance and pension funding",True
35,1101917.0,3988350073.0,7010.0,70.0,113.0,False,DE8170344124,Activities of head offices; management consultancy activities,False
36,1132768.0,33915689661.0,6511.0,65.0,60.0,False,SE8020057538,"Insurance, reinsurance and pension funding, except compulsory social security",False
37,1152976.0,53128981000.0,6500.0,65.0,129.0,False,FI01193430,"Insurance, reinsurance and pension funding, except compulsory social security",False
38,1270244.0,324402385.0,7010.0,70.0,161.0,False,FR380867978,Activities of head offices; management consultancy activities,False
39,1270569.0,2216027000.0,6419.0,64.0,161.0,False,FR313976383,"Financial service activities, except insurance and pension funding",True
40,1322111.0,10626732000.0,6419.0,64.0,161.0,False,FR437642531,"Financial service activities, except insurance and pension funding",True
41,1358438.0,875587500.0,6511.0,65.0,60.0,False,SE5625004337,"Insurance, reinsurance and pension funding, except compulsory social security",False
42,1377679.0,11009029.0,2410.0,24.0,26.0,False,BE0433671558,Manufacture of basic metals,False
43,1415687.0,4463093.0,7211.0,86.0,26.0,True,BE0861738595,Human health activities,False
44,1462452.0,77896647.0,6630.0,66.0,60.0,False,SE5563978922,Activities auxiliary to financial services and insurance activities,False
45,1482469.0,1764.0,7211.0,72.0,26.0,True,BE0474140651,Scientific research and development ,False
46,1501626.0,335514000.0,6420.0,64.0,161.0,False,FR480168301,"Financial service activities, except insurance and pension funding",True
47,1516299.0,6270888.0,7211.0,72.0,26.0,True,BE0666961607,Scientific research and development ,False
48,1543444.0,389848000.0,7211.0,21.0,26.0,True,BE0475295446,Manufacture of basic pharmaceutical products and pharmaceutical preparations,False
49,1644318.0,38888904.0,6420.0,64.0,26.0,False,BE0473687127,"Financial service activities, except insurance and pension funding",True
50,1659359.0,216556.0,7211.0,72.0,26.0,True,BE0568568963,Scientific research and development ,False
51,1670178.0,1482220.0,7211.0,46.0,26.0,True,BE0454159047,"Wholesale trade, except of motor vehicles and motorcycles",False
52,1687341.0,9517158152.0,6420.0,64.0,161.0,False,FR409030053,"Financial service activities, except insurance and pension funding",True
53,1769150.0,11014957000.0,6619.0,64.0,49.0,False,NL33155025,"Financial service activities, except insurance and pension funding",True
54,1770891.0,245370127.0,6630.0,66.0,60.0,False,SE5561980128,Activities auxiliary to financial services and insurance activities,False
55,1777942.0,4003962.0,7120.0,71.0,26.0,False,BE0462648824,Architectural and engineering activities; technical testing and analysis,False
56,1794120.0,36937677662.0,6511.0,65.0,60.0,False,SE8020051952,"Insurance, reinsurance and pension funding, except compulsory social security",False
57,1909869.0,18446714000.0,6419.0,64.0,161.0,False,FR381976448,"Financial service activities, except insurance and pension funding",True
58,1923688.0,9635376.0,4639.0,46.0,26.0,False,BE0415825340,"Wholesale trade, except of motor vehicles and motorcycles",False
59,1939196.0,1280739.0,2511.0,25.0,26.0,False,BE0422316719,"Manufacture of fabricated metal products, except machinery and equipment",False
60,1977128.0,8563100000.0,6419.0,64.0,161.0,False,FR400868188,"Financial service activities, except insurance and pension funding",True
61,2027863.0,,6810.0,68.0,161.0,False,FR443430582,Real estate activities,False
62,2158423.0,555619000000.0,6419.0,64.0,161.0,False,FR784608416,"Financial service activities, except insurance and pension funding",True
63,2200639.0,752714221.0,6430.0,64.0,161.0,False,FR348540592,"Financial service activities, except insurance and pension funding",True
64,2211199.0,73257609.0,6630.0,66.0,60.0,False,SE5565847042,Activities auxiliary to financial services and insurance activities,False
65,2225414.0,286325435.0,4646.0,46.0,26.0,False,BE0473343667,"Wholesale trade, except of motor vehicles and motorcycles",False
66,2248650.0,25711893.0,7211.0,72.0,26.0,True,BE0480422786,Scientific research and development ,False
67,2260447.0,6152911000.0,6419.0,64.0,161.0,False,FR776179335,"Financial service activities, except insurance and pension funding",True
68,2288976.0,31737563000.0,6419.0,64.0,161.0,False,FR605520071,"Financial service activities, except insurance and pension funding",True
69,2315742.0,133727235671.0,6419.0,64.0,60.0,False,SE5020177753,"Financial service activities, except insurance and pension funding",True
70,2350615.0,23703024.0,6420.0,64.0,26.0,False,BE0870661013,"Financial service activities, except insurance and pension funding",True
71,2354247.0,73882.0,7211.0,72.0,26.0,True,BE0543590770,Scientific research and development ,False
72,2354524.0,69231316.0,6920.0,69.0,26.0,False,BE0480029739,Legal and accounting activities,False
73,2429942.0,511474849.0,6630.0,66.0,161.0,False,FR329450738,Activities auxiliary to financial services and insurance activities,False
74,2471428.0,10398274.0,7022.0,70.0,11.0,False,NO998867851,Activities of head offices; management consultancy activities,False
75,2471785.0,64687391.0,3511.0,35.0,26.0,False,BE0202555004,"Electricity, gas, steam and air conditioning supply",False
76,2571804.0,20503395000.0,6511.0,65.0,129.0,False,FI02011037,"Insurance, reinsurance and pension funding, except compulsory social security",False
77,2799340.0,510615808.0,6511.0,65.0,60.0,False,SE5940013161,"Insurance, reinsurance and pension funding, except compulsory social security",False
78,2808876.0,46963787.0,6820.0,68.0,119.0,False,ESB08305823,Real estate activities,False
79,2811963.0,140782772.0,6420.0,64.0,26.0,False,BE0436833758,"Financial service activities, except insurance and pension funding",True
80,2849800.0,1886731944.0,3511.0,35.0,26.0,False,BE0204245277,"Electricity, gas, steam and air conditioning supply",False
81,2926521.0,2723485.0,7320.0,71.0,26.0,False,BE0434767559,Architectural and engineering activities; technical testing and analysis,False
82,2946162.0,321929188.0,6619.0,66.0,60.0,False,SE5561103895,Activities auxiliary to financial services and insurance activities,False
83,2952903.0,57345805000.0,6419.0,64.0,161.0,False,FR382900942,"Financial service activities, except insurance and pension funding",True
84,2960060.0,85681565.0,8211.0,82.0,119.0,False,ESB61711503,"Office administrative, office support and other business support activities",False
85,2961050.0,183001823.0,6831.0,68.0,26.0,False,BE0883730871,Real estate activities,False
86,2972249.0,32205.0,7211.0,72.0,26.0,True,BE0657934370,Scientific research and development ,False
87,2976221.0,410598000000.0,6419.0,64.0,161.0,False,FR542044524,"Financial service activities, except insurance and pension funding",True
88,3027399.0,23940090.0,6619.0,66.0,26.0,False,BE0452491835,Activities auxiliary to financial services and insurance activities,False
89,3030143.0,11162.0,7320.0,30.0,26.0,False,BE0451147295,Manufacture of other transport equipment,False
90,3030886.0,18440851817.0,6511.0,65.0,60.0,False,SE5020061585,"Insurance, reinsurance and pension funding, except compulsory social security",False
91,3040063.0,786948283.0,8299.0,82.0,116.0,False,GB04194548,"Office administrative, office support and other business support activities",False
92,3076863.0,266039000.0,6419.0,64.0,34.0,False,ATFEB48386,"Financial service activities, except insurance and pension funding",True
93,3086812.0,131446.0,7211.0,72.0,26.0,True,BE0650810216,Scientific research and development ,False
94,3094547.0,15258217.0,4669.0,46.0,26.0,False,BE0417371006,"Wholesale trade, except of motor vehicles and motorcycles",False
95,3141235.0,1698950000.0,6419.0,64.0,34.0,False,ATFEB48341,"Financial service activities, except insurance and pension funding",True
96,3151426.0,1418313000.0,6202.0,61.0,161.0,False,FR348607417,Telecommunications,False
97,3160620.0,870128000000.0,6500.0,65.0,161.0,False,FR572093920,"Insurance, reinsurance and pension funding, except compulsory social security",False
98,3215764.0,61953000.0,6630.0,66.0,161.0,False,FR784393688,Activities auxiliary to financial services and insurance activities,False
99,3238282.0,13469596000.0,6419.0,64.0,161.0,False,FR784275778,"Financial service activities, except insurance and pension funding",True
100,3304017.0,138697.0,7211.0,72.0,26.0,True,BE0604979201,Scientific research and development ,False
101,3316727.0,76697625.0,6420.0,64.0,60.0,False,SE5562748458,"Financial service activities, except insurance and pension funding",True
102,3332279.0,15023895000.0,6419.0,64.0,161.0,False,FR542820352,"Financial service activities, except insurance and pension funding",True
103,3419142.0,22996284000.0,6499.0,64.0,161.0,False,FR483790069,"Financial service activities, except insurance and pension funding",True
104,3443205.0,412149975.0,6511.0,65.0,60.0,False,SE5324003549,"Insurance, reinsurance and pension funding, except compulsory social security",False
105,3476881.0,34222561.0,7211.0,72.0,26.0,True,BE0400902582,Scientific research and development ,False
106,3519591.0,1603512000.0,6419.0,64.0,34.0,False,ATFEB48361,"Financial service activities, except insurance and pension funding",True
107,3545212.0,35339100000.0,2042.0,20.0,161.0,False,FR632012100,Manufacture of chemicals and chemical products,False
108,3574400.0,354323.0,7211.0,72.0,26.0,True,BE0650861189,Scientific research and development ,False
109,3576086.0,21096784000.0,6420.0,64.0,161.0,False,FR507523678,"Financial service activities, except insurance and pension funding",True
110,3584633.0,103218466.0,6630.0,66.0,161.0,False,FR352045454,Activities auxiliary to financial services and insurance activities,False
111,3617153.0,676161960.0,4120.0,41.0,26.0,False,BE0412639681,Construction of buildings,False
112,3631320.0,4623768.0,6420.0,64.0,26.0,False,BE0477745685,"Financial service activities, except insurance and pension funding",True
113,3715921.0,5834081000.0,6419.0,64.0,161.0,False,FR312617046,"Financial service activities, except insurance and pension funding",True
114,3715960.0,1119992976.0,8299.0,82.0,116.0,False,GB03769030,"Office administrative, office support and other business support activities",False
115,3801269.0,204480540530.0,6419.0,64.0,60.0,False,SE5020077862,"Financial service activities, except insurance and pension funding",True
116,3813716.0,610565105.0,8110.0,81.0,26.0,False,BE0402947797,Services to buildings and landscape activities,False
117,3825593.0,1239807717.0,6420.0,64.0,26.0,False,BE0219919487,"Financial service activities, except insurance and pension funding",True
118,3840984.0,25294307.0,4312.0,43.0,161.0,False,FR515293850,Specialised construction activities,False
119,3888120.0,14353587.0,6430.0,64.0,11.0,False,NO998883628,"Financial service activities, except insurance and pension funding",True
120,3896294.0,1297500000.0,6419.0,64.0,34.0,False,ATFEB38383,"Financial service activities, except insurance and pension funding",True
121,3990081.0,6918051.0,7211.0,72.0,26.0,True,BE0822748852,Scientific research and development ,False
122,4007553.0,378507895.0,6420.0,64.0,161.0,False,FR542103270,"Financial service activities, except insurance and pension funding",True
123,4013192.0,897949784.0,6511.0,65.0,60.0,False,SE5220011224,"Insurance, reinsurance and pension funding, except compulsory social security",False
124,4013524.0,338647763.0,6630.0,66.0,116.0,False,GBSC069524,Activities auxiliary to financial services and insurance activities,False
125,4034769.0,731923000.0,6630.0,66.0,161.0,False,FR491910691,Activities auxiliary to financial services and insurance activities,False
126,4068646.0,1162953.0,7211.0,72.0,26.0,True,BE0536491657,Scientific research and development ,False
127,4072560.0,23459578000.0,6419.0,64.0,161.0,False,FR492826417,"Financial service activities, except insurance and pension funding",True
128,4082426.0,2573871.0,4673.0,64.0,26.0,False,BE0445681049,"Financial service activities, except insurance and pension funding",True
129,4122524.0,12388980000.0,6419.0,64.0,161.0,False,FR775590847,"Financial service activities, except insurance and pension funding",True
130,4132061.0,7808252.0,6820.0,68.0,11.0,False,NO988934984,Real estate activities,False
131,4152431.0,1063690710.0,8299.0,82.0,34.0,False,AT9110770256,"Office administrative, office support and other business support activities",False
132,4155410.0,417542000000.0,6420.0,64.0,60.0,False,SE5164060120,"Financial service activities, except insurance and pension funding",True
133,4158849.0,313222618.0,6420.0,64.0,26.0,False,BE0444340370,"Financial service activities, except insurance and pension funding",True
134,4186464.0,714989043.0,6619.0,66.0,116.0,False,GB00796793,Activities auxiliary to financial services and insurance activities,False
135,4189302.0,205495.0,7021.0,70.0,26.0,False,BE0862398492,Activities of head offices; management consultancy activities,False
136,4232164.0,684368000.0,6419.0,64.0,34.0,False,ATFEB44483,"Financial service activities, except insurance and pension funding",True
137,4233262.0,34093454.0,7211.0,72.0,26.0,True,BE0818292196,Scientific research and development ,False
138,4239806.0,4208.0,7211.0,72.0,26.0,True,BE0673563644,Scientific research and development ,False
139,4269077.0,767462326.0,6499.0,64.0,116.0,False,GBSC160821,"Financial service activities, except insurance and pension funding",True
140,4306025.0,,7010.0,64.0,34.0,False,AT9110165275,"Financial service activities, except insurance and pension funding",True
141,4339915.0,2486962789.0,7010.0,70.0,116.0,False,GB05310700,Activities of head offices; management consultancy activities,False
142,4355377.0,102274374.0,7022.0,70.0,11.0,False,NO914837510,Activities of head offices; management consultancy activities,False
143,4359289.0,,9411.0,94.0,60.0,False,SE8020001858,Activities of membership organisations,False
144,4417170.0,3742582348.0,6499.0,64.0,116.0,False,GB00951043,"Financial service activities, except insurance and pension funding",True
145,4465828.0,292830000.0,6419.0,64.0,34.0,False,ATFEB48392,"Financial service activities, except insurance and pension funding",True
146,4477835.0,519000000.0,6419.0,64.0,34.0,False,ATFEB48372,"Financial service activities, except insurance and pension funding",True
147,4493718.0,2446002.0,7211.0,72.0,26.0,True,BE0831186664,Scientific research and development ,False
148,4525250.0,27584240000.0,6419.0,64.0,161.0,False,FR487625436,"Financial service activities, except insurance and pension funding",True
149,4605952.0,138348.0,7211.0,72.0,26.0,True,BE0644674965,Scientific research and development ,False
150,4612123.0,6037814.0,6619.0,66.0,116.0,False,GBOC322586,Activities auxiliary to financial services and insurance activities,False
151,4626113.0,363678803.0,7022.0,66.0,60.0,False,SE5568660723,Activities auxiliary to financial services and insurance activities,False
152,4643588.0,188543364.0,6430.0,64.0,11.0,False,NO937940416,"Financial service activities, except insurance and pension funding",True
153,4651583.0,34537028000.0,6419.0,64.0,161.0,False,FR775559404,"Financial service activities, except insurance and pension funding",True
154,4666171.0,85842216509.0,6511.0,65.0,60.0,False,SE5020146865,"Insurance, reinsurance and pension funding, except compulsory social security",False
155,4680630.0,1084722296.0,6420.0,64.0,161.0,False,FR945651891,"Financial service activities, except insurance and pension funding",True
156,4696881.0,4061034.0,7211.0,72.0,26.0,True,BE0536217087,Scientific research and development ,False
157,4732024.0,786072154546.0,6419.0,64.0,116.0,False,GB02263951,"Financial service activities, except insurance and pension funding",True
158,4739988.0,159732721.0,2011.0,20.0,26.0,False,BE0416670824,Manufacture of chemicals and chemical products,False
159,4807582.0,15111398000.0,6419.0,64.0,161.0,False,FR549800373,"Financial service activities, except insurance and pension funding",True
160,4826545.0,142530000000.0,6499.0,64.0,161.0,False,FR180020026,"Financial service activities, except insurance and pension funding",True
161,5004465.0,49414472655.0,8299.0,82.0,116.0,False,GB08657873,"Office administrative, office support and other business support activities",False
162,5032895.0,5147000000.0,7010.0,24.0,161.0,False,FR393525852,Manufacture of basic metals,False
163,5089070.0,15209220000.0,6419.0,64.0,161.0,False,FR433786738,"Financial service activities, except insurance and pension funding",True
164,5106821.0,11007886910.0,6499.0,64.0,60.0,False,SE5560434200,"Financial service activities, except insurance and pension funding",True
165,5110165.0,2300621000.0,6419.0,64.0,161.0,False,FR782989206,"Financial service activities, except insurance and pension funding",True
166,5165615.0,43284761.0,8299.0,82.0,26.0,False,BE0884341575,"Office administrative, office support and other business support activities",False
167,5181604.0,134806183.0,6492.0,64.0,60.0,False,SE5562491687,"Financial service activities, except insurance and pension funding",True
168,5228813.0,12585041000.0,6419.0,64.0,161.0,False,FR399780097,"Financial service activities, except insurance and pension funding",True
